,wallet_age_days,transaction_count,total_deposited_usd,total_borrowed_usd,total_repaid_usd,liquidation_count,health_ratio,repayment_ratio,credit_score
0x0066a75495069b7d760177aa2607a140b13aa520,14,4,4.0585681772767923e+20,0.0,0.0,0,8.111279700742806e+20,0.0,635
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,0,1,1.9107770508715436e+21,0.0,0.0,0,1.9107770508715436e+21,0.0,635
0x04afc5c09a6f06070c0cdbaf2b2604e371f50f41,0,2,1.9042802967514204e+21,0.0,0.0,0,1.9042802967514204e+21,0.0,635
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,96,18,2.1917407541469535e+21,1.0827900487565898e+21,9.105182720769352e+20,0,3.831,0.841,635
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,22,63,6.917996373321627e+22,4.7235412727280995e+22,4.781014101826391e+22,0,3.165,1.012,634
0x060ad357c1f777fb031e7404ac26ee88b5a704b5,21,10,6.844262393536209e+22,1.6351811456199645e+22,1.6320246759947407e+22,0,4.186,0.998,634
0x038c266d54f2a143b8604343bcaf28caba4e8939,79,29,1.1139596856401653e+21,5.088254865070132e+20,4.508624730840083e+20,0,4.838,0.886,634
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,25,5,2.5403024672660626e+20,0.0,0.0,0,2.5403024672660626e+20,0.0,634
0x028376711aef541bf1424ac8ac0aba60ec91df46,0,1,1.8219985853716703e+21,0.0,0.0,0,1.8219985853716703e+21,0.0,634
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,61,4,8.594966087752532e+18,0.0,0.0,0,1.726911693007883e+19,0.0,633
0x03c47aaa883fd00096eca1f3c9e2bf470d772749,5,5,6.794683495633858e+20,0.0,0.0,0,1.3261998331308252e+21,0.0,633
0x0184df2afb9845c27504419ac7d5efccae41b951,81,12,6.867428183877903e+21,4002651269.497,1002347290.657,0,1715719836624.21,0.25,633
0x059a31c502a18b453acb1da46fcccc3d42509758,24,4,6.860312379632204e+19,0.0,0.0,0,4.4079304433943504e+20,0.0,633
0x05a404de8ddc44db9c9d579fda11e088a66fd1d9,14,7,9.96458644245001e+22,3.9858345769839165e+22,4.624043458516012e+22,0,5.792,1.16,632
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,36,216,1.3914208503445083e+21,1.6098166031777168e+21,1.6225194678412493e+21,0,2.311,1.008,632
0x049ca02e4394a5ddea5ef9c3194d82e640187573,16,74,2.6221118817435744e+22,9.512138087719636e+21,9.545488742811542e+21,0,8.867,1.004,632
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,0,11,0.0,946429460910.204,1892859461835.468,0,410191279155.132,2.0,632
0x0279431a5e11d234dcf1d4493494db9f06ea42cd,0,1,1.5160769284983376e+21,0.0,0.0,0,1.5160769284983376e+21,0.0,632
0x036955e921822b666da7fb487370f7cbb115906e,0,1,1.4965731202086205e+21,0.0,0.0,0,1.4965731202086205e+21,0.0,632
0x01977c44632eefb5b2868e18c902584ccad574d7,62,112,70553292125.336,0.0,0.0,0,7.064039205494421e+22,0.0,632
0x03fef33df5b760df1bb3d4d5aedf69402b48cdc5,28,8,1.261309616577021e+21,1.5819327902640325e+20,1.5577979348121197e+20,0,15.359,0.985,631
0x05b4600b2e54b7bf090f39c2c6e7c70d0a571838,29,74,2.4087186527067806e+21,5.5718678154623464e+20,5.870759143760562e+20,0,4.753,1.054,631
0x0371229099726879e47c045aca027e0a27d3c5d1,68,7,1.0270318240924325e+22,1989644768.32,496815569.368,0,5161885377376.501,0.25,631
0x04a72dd82489175d80e1c165e1aba1771955a0f0,25,21,2.406514679084663e+22,1.701558706569404e+22,1.692370657684992e+22,0,2.839,0.995,630
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,26,4,1.6211312940205985e+20,0.0,0.0,0,1.781645849673859e+20,0.0,630
0x012430f934bc381d9f59a28ea34363bce170353d,53,5,2.068192055613785e+19,0.0,0.0,0,2.068192055613785e+19,0.0,630
0x034aff341d97429136304f3021e8f27975de3da0,103,53,1.8646465661941454e+22,1.7353068839082788e+22,1.3575253146173182e+22,1,1.098,0.782,629
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,139,184,1.0079706230865753e+22,3.5001443084519263e+21,2.4299409200733036e+21,0,4.33,0.694,629
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,41,21,2.4650449311915185e+21,7.080712796062811e+20,6.819796946484678e+20,0,5.04,0.963,629
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,82,223,6.980958914168207e+23,1.4887115643735332e+23,1.1767808854388612e+23,0,6.619,0.79,629
0x032c00db90f28a81163b313cf1bc92247f2ed67e,0,1,1.2096232855475066e+21,0.0,0.0,0,1.2096232855475066e+21,0.0,629
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,0,1,1.213755e+21,0.0,0.0,0,1.213755e+21,0.0,629
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,13,2,2.7311981445162097e+20,0.0,0.0,0,5.44002843149737e+20,0.0,629
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,0,1,1.1566594174693192e+21,0.0,0.0,0,1.1566594174693192e+21,0.0,628
0x00246f7813397868b1beec56e1677efa47816dae,21,44,7.438978731874705e+24,5.816299443463209e+24,5.47217771761479e+24,0,2.483,0.941,627
0x02f384dc0539ff16b820239004d25dae1e3adf96,0,2,6.68961072240419e+20,0.0,0.0,0,1.3313567884839957e+21,0.0,627
0x01f890b15fc99eccfb75b97c6fa0da97deef966e,5,60,2.1274164218388244e+22,5.532764633716711e+21,5.53395182478437e+21,1,6.887,1.0,627
0x01dd25a6619a9953e83668c98594f2d3035946d4,10,5,4.5099732341484814e+20,0.0,0.0,0,4.902064808636191e+20,0.0,627
0x0113e5f85ae18da390377823825946fc45582d1f,30,12,2.1402096208180782e+21,1.7012939619059735e+21,1.7221266466902324e+21,0,2.531,1.012,627
0x01f62341f6eb0b03584fca08c165aee0312b1084,37,106,2.1479485532271985e+20,1.6077589839118297e+20,1.610948152657663e+20,0,2.643,1.002,626
0x052564eb0fd8b340803df55def89c25c432f43f4,46,7,1394649643020.65,0.0,0.0,0,3.278426202662783e+23,0.0,626
0x02e96833fa23f6d8676c5f55ecdf46444bcce438,42,4,2.7016843532792406e+19,0.0,0.0,0,4.026144300685412e+19,0.0,626
0x018650dae189c5083dcbec8ae1edcf8b83e08380,16,19,4.211030157590284e+21,7.031113810003856e+20,7.009736736584305e+20,0,11.974,0.997,626
0x00000029ff545c86524ade7caf132527707948c4,2,47,3.2546605034654667e+24,1.759512594809414e+24,1.7435939341859732e+24,0,3.687,0.991,626
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,0,1,9.723112178560049e+20,0.0,0.0,0,9.723112178560049e+20,0.0,626
0x0000897253cc85f7547317eb2080b36b3255687a,3,2,4.6618576206638966e+20,0.0,0.0,0,9.317181620951547e+20,0.0,626
0x047f78ef663432cd15d28c0b7098bd6236442264,52,33,2.127964056728589e+21,1.0900551561440792e+21,1.0187802033237599e+21,0,2.887,0.935,625
0x057e26424db996ccf850a5e4d52d0c2457587d7a,126,21,2.6090229610447137e+22,8251661415.89,501007158.089,1,3161815335399.316,0.061,625
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,0,1,8.991524916781407e+20,0.0,0.0,0,8.991524916781407e+20,0.0,625
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,22,29,4.5918372766544466e+21,1.7556518056961958e+21,1.7501684587962704e+21,0,4.018,0.997,624
0x010b7eb359ff40fd261ac917003dc21058c32055,4,9,4.094680884781391e+20,0.0,0.0,0,6.758724425197131e+20,0.0,624
0x04469b770821cec9cc3a1e8dc92e4635faf9bca6,40,8,1.1446265265979802e+20,6.092797502377244e+19,6.374981721510249e+19,0,1.879,1.046,624
0x01df1820734306731510aa06ac7903b349f112d4,18,7,1.2540455381501243e+20,0.0,0.0,0,2.579668700255655e+20,0.0,624
0x043e9f48de29b4475b3088a69c6ae456cc8d94c1,0,1,8.135753869604152e+20,0.0,0.0,0,8.135753869604152e+20,0.0,624
0x031d7542ff2c60947b0959a87df1e9b3337d3667,0,1,7.683037009064163e+20,0.0,0.0,0,7.683037009064163e+20,0.0,623
0x05b502f8f602672c14e4d2a7ee0a5d1941fab83f,0,1,7.692538538245443e+20,0.0,0.0,0,7.692538538245443e+20,0.0,623
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,15,91,3.4360823275372017e+22,2.5017224264235226e+22,2.5130542777750006e+22,0,2.75,1.005,623
0x05b2ad74e7387fa6a6feacc6465f7c5ccb4f9803,4,33,6.083944317819431e+23,4.170658441338732e+23,4.168365650151328e+23,0,2.916,0.999,623
0x022170e70f0332cd8bf0d1578694c5d29eb9d79d,23,12,4.776969144613675e+22,3.773467503363007e+22,3.6866741987298303e+22,0,2.502,0.977,623
0x041b26d91b8522a00d1c2a484c397a612c82fc3a,41,39,5.191732972402654e+22,90747681146.881,30366888632.394,0,575063833425.712,0.335,623
0x058ae85d9747b3003366b375b4643d51c9100d0c,55,146,2.9752977564574263e+23,2.61426547820714e+23,2.2939137144795414e+23,0,2.116,0.877,623
0x007078c8001b515b14000cc78306072a5dfd55b3,28,30,3.07128599363426e+20,1.0179422612428022e+20,1.0126290261414183e+20,0,6.676,0.995,622
0x04895114da673f16d83a75e4cd3c64a68e2428c8,22,66,3.06551616498901e+21,2.4563458523548646e+21,2.4578159456658947e+21,0,3.02,1.001,622
0x01b037084eba7e4519dbfc9ba026ae696746e033,22,2,1.2674123128111202e+20,0.0,0.0,0,1.2674123128111202e+20,0.0,622
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,7,6,4.0619679438260175e+20,0.0,0.0,0,4.061967943830996e+20,0.0,622
0x0501ce52054d546b62045da91647212e00d85f9e,0,4,1.0456131373687667e+22,6.667391042175673e+20,6.667391042175673e+20,0,31.365,1.0,622
0x012916ed48b20433b698cb32b488e52c639a2a66,82,61,4.7056248898433256e+21,1.256211894162794e+21,1.0460543623825048e+21,0,4.586,0.833,622
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,41,30,4.070650737284531e+20,6.04028776616167e+19,5.746969291689479e+19,0,8.73,0.951,622
0x060c7f117b1bc0f056b6c198d91dd5cc3b482b12,62,6,1980831308534.553,10122047986.207,10140243931.065,0,429.341,1.002,621
0x00c5514615e9aeb9cf51f2e635b33743ae062dfe,6,17,2.2351690817715504e+23,1.785827174639838e+23,1.9320755183438062e+23,0,2.604,1.082,621
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,5,2,4.28275879459485e+20,0.0,0.0,0,4.28275879459485e+20,0.0,621
0x0034d2a08772822866b08d2c585e5c8e25723760,0,1,6.487740221834814e+20,0.0,0.0,0,6.487740221834814e+20,0.0,621
0x0607aa9076c72dab964a04dbf73ef9ba58206997,10,51,1.016153631235792e+23,1.0145913413700417e+23,1.135009240473219e+23,0,2.121,1.119,621
0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,23,2,4.527217740267892e+18,0.0,0.0,0,4.311801499163626e+20,0.0,621
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,24,23,8.218438179536728e+20,5.4727021359451216e+20,5.4763566887264826e+20,0,3.998,1.001,620
0x04b5c5d08ddef275535c5a95a62f803fc1cd3dba,79,211,2.0797432477105412e+23,6.023338255985766e+22,4.751693173559538e+22,0,6.048,0.789,620
0x0066023b24edd70b7def47effbf2fd7617f9c66b,5,5,3.9472482608356006e+20,0.0,0.0,0,3.9472482608356006e+20,0.0,620
0x0133b67aec5d8a3959840385ff6f5aba4f85f894,91,13,1882214.004,0.0,0.0,0,8.869397644851484e+22,0.0,619
0x05a1426afaf2fd88fff3f6de78c0544462dba3e9,23,4,9.53641566958138e+19,0.0,0.0,0,9.53641566958138e+19,0.0,619
0x05ed735c93879d84d082425572fe5ff827a0db56,72,122,2.430077381761376e+21,8.842300467729225e+20,7.549625077613526e+20,0,5.56,0.854,619
0x028560d6943435b7e129c1872b67f36d65ce3b41,51,7,1.3250817099210044e+21,6.335220467379604e+20,5.8600871905868e+20,0,3.553,0.925,619
0x05c27519d3c87146fc0c9c75c3762e95402416d2,25,13,1.6784511696842722e+21,7.605846574894855e+20,7.498302106460589e+20,0,4.375,0.986,619
0x0081b2ec2af3f22528d6581e6554aaba5141e985,5,17,2.673133621274493e+23,3.149010427261565e+23,4.1233871516328624e+23,0,2.161,1.309,619
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,29,29,1.820430175505956e+20,6.533523726302701e+19,6.523227977892309e+19,0,4.55,0.998,619
0x0611afbf50787361164004b2596719e5116b7315,18,31,8.462563358068997e+21,5.320577820158347e+21,5.295394144776448e+21,0,2.673,0.995,618
0x04ecaede106078c2948534c5fdf128941c7fb638,30,3,5.085274381192487e+19,0.0,0.0,0,5.085274381192487e+19,0.0,618
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,0,1,5.3333712886962166e+20,0.0,0.0,0,5.3333712886962166e+20,0.0,618
0x009c52172355d5729543a64832249638822ff8c9,0,4,1.0595599431830004e+22,1.1210123751292944e+21,1.1210123751292944e+21,0,18.79,1.0,618
0x046bbe099cfa0b6cc71d59d6e4cd38c5d0eef71b,0,1,5.389228420842662e+20,0.0,0.0,0,5.389228420842662e+20,0.0,618
0x012ced3e78c1a70e156537e580f6fed3954b2e84,94,36,9.644524370660308e+20,1.26355606783769e+19,9.422656951136924e+18,0,77.016,0.746,618
0x015ac33ae866f442ee65b6e0f658132d30e3c673,0,1,5.137185288242464e+20,0.0,0.0,0,5.137185288242464e+20,0.0,618
0x057313f0809f338763ddfc005e43ca7d9fac0a10,0,4,8.167400456674665e+21,8.063640750654972e+20,8.063640750654972e+20,0,20.233,1.0,618
0x000f3b3cba440b4bd611d2ac4b6271400fb1e4e1,15,2,1.023773892318887e+20,0.0,0.0,0,1.848662507187167e+20,0.0,618
0x05ac4029c54a5622b6ef4114308cfced60198aa3,14,3,1.2129874617039667e+20,0.0,0.0,0,2.070094004342178e+20,0.0,618
0x05ce7c47431bea9dfec18a7c0b5a0565618c9cc8,15,2,1.0309314415919235e+20,0.0,0.0,0,1.8558195026907955e+20,0.0,618
0x01b3bd82da83c842d8220c8fef9358abeffd537e,0,4,7.460456063991516e+21,7.048504508928925e+20,7.048504508928925e+20,0,21.227,1.0,618
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,0,4,1.0589345472070206e+22,9.988625596212327e+20,9.972522719424983e+20,0,21.286,0.998,618
0x00cc1cf9b3c95b432a90878bc2c2dbb7a3daaccb,0,4,5.89912478844413e+21,4.99561941550621e+20,4.99561941550621e+20,0,23.617,1.0,618
0x0470a46f57515cb7d112acde06f410c3111575b0,115,118,2.1833232941042028e+23,9.678638555722522e+22,6.747314131070344e+22,0,3.897,0.697,617
0x03933112dd553026128ee4b55831764c39aa1ad8,32,5,3.9031067897411576e+19,0.0,0.0,0,3.9031067897411576e+19,0.0,617
0x0467661949ee9b85e78c5798731b2204e0ba2974,11,25,2.3686359845589643e+22,1.86743182973273e+22,1.8696850751780096e+22,0,2.538,1.001,617
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,16,11,2.2388499160489614e+20,2.513425895039351e+19,2.5125218478972674e+19,0,13.574,1.0,616
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,0,1,4.32838696359478e+20,0.0,0.0,0,4.32838696359478e+20,0.0,616
0x05944805b5175cc70253ae77dbe63e3702dd82ce,12,6,1.495597904206706e+20,0.0,0.0,0,1.8018704962640832e+20,0.0,616
0x0614d8ff2f527455e8fd8b4ed88abf3eab918f76,70,22,1.722771033498431e+20,1.0568235785746227e+20,9.405281563733e+19,0,3.259,0.89,616
0x00d913a96a6ae3ffbd52030020e8b743f97ace86,24,3,6.616325505550893e+19,0.0,0.0,0,6.6163255055598125e+19,0.0,616
0x0499f8afe7234321fd3da64116141431fc08ff35,19,14,6.524463454425201e+21,1.1415207448335845e+22,1.1441747082146197e+22,0,1.145,1.002,616
0x03baaf9745e06fa191a150be5688501cd210a274,0,4,7.70400940658047e+21,8.95487262467445e+20,8.95487262467445e+20,0,17.206,1.0,616
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,9,14,1.7773215834262497e+21,3.123289853774653e+20,3.1331137865019425e+20,0,11.37,1.003,616
0x00677d8b6fda25b199539633a8cd07074c855cb7,20,34,1.0075010671780373e+21,5.3465750977149986e+20,5.3460616166876067e+20,0,3.77,1.0,616
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,2,3,2.3277873957382072e+20,0.0,0.0,0,4.411129602303424e+20,0.0,615
0x05385d702678e30c71fe795f9193fc12e1bd37b1,5,54,1.3794717324024876e+22,6.749274135322737e+20,6.474853047837009e+20,0,41.492,0.959,615
0x013e68b23bc846a8b7792dd238ba9d387efe3392,0,1,4.1865020897655384e+20,0.0,0.0,0,4.1865020897655384e+20,0.0,615
0x03c383f45deeb131f370304336603fda77eb9620,9,19,3.9510271645232393e+21,1.0072556982318866e+21,1.005739777446146e+21,0,7.345,0.998,615
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,0,4,7.007051254927081e+21,9.01132247847015e+20,9.01132247847015e+20,0,15.552,1.0,615
0x03f48fd514cf27adcfe88de81b8efab7b6a5a354,19,2,9.001921401668649e+19,0.0,0.0,0,9.001921401668649e+19,0.0,615
0x0082a12e195b8f31660830132e72716225382075,26,47,4.797621927914767e+21,1.0413177690769352e+21,9.893868184560921e+20,0,8.068,0.95,615
0x03c65122e67c382ac316312ec5ffc1efdd1df219,0,4,8.573419818235033e+21,1.1174684498688297e+21,1.116033440050104e+21,0,15.379,0.999,615
0x01e49a2483d3337c0c4ba9dba68f28f6a36398ff,0,1,4.188663854779337e+20,0.0,0.0,0,4.188663854779337e+20,0.0,615
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,0,4,4.810943076605095e+21,5.00055488541656e+20,5.000594456675412e+20,0,19.242,1.0,615
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,14,50,6.880012932795304e+21,5.618461046536501e+21,5.737292361883002e+21,0,2.474,1.021,615
0x02164c173b2043edc72d4a72e88f661a4da3c779,0,1,4.2332790319146566e+20,0.0,0.0,0,4.2332790319146566e+20,0.0,615
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,7,56,3.665314464578457e+21,9.900430500926009e+20,9.939034611463233e+20,0,7.554,1.004,614
0x013c270b6c893ed986ff69eef37ca5a1c1e59dff,86,25,4.486089192338801e+19,43007854.498,10553104.295,0,1285561603266.522,0.245,614
0x052afaf0299673d62d22fd60d585fb6f0284ec47,3,8,1.012106849204126e+22,1.0056380321054892e+21,1.0006503437186037e+21,0,10.064,0.995,614
0x053595adf7b7058a39ff8aca7184f947232be62b,0,2,3.8851434507628505e+20,0.0,0.0,0,3.8851434507628505e+20,0.0,614
0x05e8b27dfc779b23b9b43a3b65d763af22ee2b8d,31,2,3.4046164145607418e+19,0.0,0.0,0,3.4046164145607418e+19,0.0,614
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,17,30,1.279880108174077e+21,7.492343351544452e+20,7.511553548655065e+20,0,3.421,1.003,614
0x01151b41131ed0bc3268dad9be8fab765205bd71,0,2,3.441175788128007e+20,0.0,0.0,0,3.441175788128007e+20,0.0,613
0x021a17e276d22dbda6b262c1c67ab256b9b06857,16,5,2.4803359180351727e+20,8.239773827709608e+19,1.4407987541659746e+20,0,8.263,1.749,613
0x041f06e78104289331f5ea6633525c892612ceab,4,2,1.6338275482237007e+20,0.0,0.0,0,3.244483890834739e+20,0.0,613
0x00c609bb7806a47616de8cad327215ca70d45896,0,1,3.6005846563635973e+20,0.0,0.0,0,3.6005846563635973e+20,0.0,613
0x05c9db563db8e38cc2899297da41ce430b61a484,65,14265,0.0,0.0,0.0,0,1.2633099530541963e+25,0.0,613
0x04ff9dd102dedd2eff35669ee390088e7fc86799,4,2,2.685419041576773e+20,0.0,0.0,0,2.685419041576773e+20,0.0,613
0x04c9ea8aaa2bf73bd0301a314d8d865b89843587,0,4,6.249683655215881e+21,9.987538098365385e+20,9.987538098365385e+20,0,12.489,1.0,612
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,43,180,5.413846723516152e+22,2.27577374461128e+22,1.959381233128073e+22,1,3.98,0.861,612
0x018037f8fa6a91dda30b919de140e1bab5b969a9,0,1,3.359205894010808e+20,0.0,0.0,0,3.359205894010808e+20,0.0,612
0x01af4808da010aad7b2c977f51508a1402c8cbbc,16,114,8.930116987365048e+22,9.903222284916762e+22,9.560817958789087e+22,0,1.918,0.965,612
0x055acb1b90797996b4fa1f7605e74b84887e3821,0,1,3.4084504707866244e+20,0.0,0.0,0,3.4084504707866244e+20,0.0,612
0x04e62093139964b4f730dd93634ad193dc13ecca,0,1,3.287513543565043e+20,0.0,0.0,0,3.287513543565043e+20,0.0,612
0x0351c94cae69947448969ca8b6fef20dfe14203b,15,49,2.7436026307768102e+22,1.0764248255951563e+23,1.0696522174404867e+23,0,0.501,0.994,612
0x04f648bb839033bba7c6341529bd7dd6fd6d413e,106,148,3.2501618601962915e+23,6.403200493644296e+22,4.405284114691816e+22,0,8.826,0.688,612
0x040020bead45659c621ee4c6e8a8f326ca469693,6,11,2.888867455958855e+21,9.007660845703028e+20,8.969132301851812e+20,0,9.769,0.996,612
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,38,24,7.278659350209939e+22,2.7165170822352546e+22,2.429376602194401e+22,0,5.05,0.894,612
0x04314576237b5ac44eeda1f6c66b1d171782bdc2,6,5,1.2623586298983062e+20,0.0,0.0,0,2.5164899673888326e+20,0.0,612
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,16,18,2.0103288364068682e+21,1.0051365036010018e+21,9.957094921203935e+20,0,3.974,0.991,612
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,0,1,3.08857679828658e+20,0.0,0.0,0,3.08857679828658e+20,0.0,611
0x016ee55de225b15958c5b2f2cdd8c554621d2639,24,4,2.849034295547743e+19,0.0,0.0,0,5.832408550061808e+19,0.0,611
0x02704afeed85438de25e9c73ca719b6940e2ae02,0,1,3.1242898502145874e+20,0.0,0.0,0,3.1242898502145874e+20,0.0,611
0x018d48fd560a59dab8b345917330a468f04cbc2b,6,2,1.888180000000108e+20,0.0,0.0,0,1.888180000000108e+20,0.0,611
0x01552561469172eb5910ac83b35f96c92bac63d0,7,15,1.4226712794060145e+22,1.1370479452438259e+22,1.140472807800496e+22,0,2.508,1.003,611
0x02a4b730674d63f39160a55a73f2d3557a230c1f,9,5,1.5258309058381775e+20,0.0,0.0,0,1.525830905855295e+20,0.0,611
0x0553d865f1b279d87fe296ad28af11b02a7274ef,13,12,8.141500443477162e+20,1.510883547346826e+20,1.5011111783887667e+20,0,6.382,0.994,610
0x03fab311c59c739cb4fcceb55eb30c3f92c76e67,71,3,1.0286503990662149e+18,0.0,0.0,0,1.0286503995241261e+18,0.0,610
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,0,2,1.752260601133417e+20,0.0,0.0,0,3.504521331616045e+20,0.0,610
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,0,4,1.1009459431452055e+22,3.1961484756300013e+21,3.1961484756300013e+21,0,6.889,1.0,610
0x05941c397545b80cc196fe139b989ab1be63197c,3,13,1.8129183362458558e+22,9.411905085751848e+21,9.400255926689661e+21,0,3.969,0.999,610
0x02238e3ff83f90c8299663119271d24a105158fa,20,43,4.443427931391855e+20,3.645304455324241e+20,3.7051296387927926e+20,0,2.462,1.016,610
0x03fe5965c7d96414e4b3d09642994c29552711b2,67,15,1.2577745905858327e+21,5.080019351483431e+20,4.3619361077334036e+20,0,3.646,0.859,610
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,2,22,1.6051689642776926e+22,9.990776796805866e+21,1.0080138158472763e+22,0,4.238,1.009,610
0x019d10463c5c800b84d6527e112e131109611527,0,4,1.6494077766472026e+22,5.711920000000009e+21,5.711920000000009e+21,0,5.775,1.0,610
0x0384f296396564cdd310bb398e1dc8a98fb3b137,7,6,1.2179274890105074e+22,9.68296188104177e+21,9.702703722179773e+21,0,2.518,1.002,610
0x03270912905f63b1b2b99b9a520a86810aa07f89,27,17,3.804776700120635e+21,1563786115.581,505291578.15,0,3264359416463.574,0.323,610
0x000000000051d07a4fb3bd10121a343d85818da6,0,1,2.8569448036149264e+20,0.0,0.0,0,2.8569448036149264e+20,0.0,610
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,19,30,6.764226044139297e+20,5.941914571333928e+20,5.920497905033382e+20,0,2.27,0.996,609
0x0197295055068f266f8654ef428a91239839c2d5,7,13,5.176966831325121e+21,2.509825145475049e+21,2.504906276390735e+21,0,4.121,0.998,609
0x012da78f4ff0bb8cf0b017bbc5e9ac19ae5cfaa4,0,1,2.7052137389426626e+20,0.0,0.0,0,2.7052137389426626e+20,0.0,609
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,0,1,2.5894763760000034e+20,0.0,0.0,0,2.5894763760000034e+20,0.0,609
0x04a610f9b627d61b1be63f6dbce3cf67ee38a005,0,4,7.598775671070259e+21,1.996722480847279e+21,1.996722480847279e+21,0,7.611,1.0,609
0x008f1edc31890f9c66d4b9cf24c78dd651502274,14,45,1.9031874964416325e+20,5.5344426281201115e+19,5.58252809956711e+19,0,7.206,1.009,609
0x02aef62867532fbddf4521b3889a5af09b5333d8,9,14,3.992821352741984e+21,1.211391841952259e+21,1.1932546631630318e+21,0,6.536,0.985,609
0x00b44a26933a204f5559ab87e8998ab6617feec9,1,5,1.4377423653265403e+20,0.0,0.0,0,3.09829479390638e+20,0.0,609
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,0,4,4.5738635584887833e+21,8.997754566635114e+20,8.997754566635114e+20,0,9.768,1.0,609
0x0613036cbb45c3eeaabdea389df101d6022f3684,0,4,1.2787577870930646e+22,5.02253023726539e+21,5.02253023726539e+21,0,5.092,1.0,608
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,0,1,2.4335057204144118e+20,0.0,0.0,0,2.4335057204144118e+20,0.0,608
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,1,3,1.5393163763749716e+18,0.0,0.0,0,1.917474334515559e+21,0.0,608
0x025123f35f34993e0ac581f118271e6170e2aed4,0,4,5.687292761083043e+21,1.5687323066367274e+21,1.5687323066367274e+21,0,7.251,1.0,608
0x025297ca7459dd67dbfd8443d9b5f321e89fad83,21,13,3.213960038209663e+20,3.757907595309619e+21,7.51101472513318e+21,0,1.837,1.999,608
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,0,4,8.185806955103062e+21,2.49553326724266e+21,2.49553326724266e+21,0,6.56,1.0,608
0x04efc3225aa96a0fcb977bfbada6712f99310545,24,8,0.0,479801829.15,960823727.347,0,1991275617.481,2.003,608
0x05380b11e7518ac65774cf791ff2bf62f52932c6,0,1,2.4517330235329518e+20,0.0,0.0,0,2.4517330235329518e+20,0.0,608
0x040cc4bff13c6baecc8f49d56b10012e2715fb0c,0,30,1.132099823466117e+22,9.965477644732704e+21,9.965484631953097e+21,0,4.989,1.0,608
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,22,8,2.464359308318095e+19,6.973545885485961e+18,6.973548648309628e+18,0,7.068,1.0,608
